"Date","PM2.5 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"07/05/2014","106","","Vista View Park","12-011-0033","AQS"
"07/06/2014","39","","Miami Fire Station","12-086-1016","AQS"
"07/07/2014","37","","Miami Fire Station","12-086-1016","AQS"
"07/08/2014","51","","Miami Fire Station","12-086-1016","AQS"
"07/09/2014","48","","Miami Fire Station","12-086-1016","AQS"
"07/10/2014","60","","Miami Fire Station","12-086-1016","AQS"
"07/11/2014","42","","Miami Fire Station","12-086-1016","AQS"
"07/12/2014","30","","Miami Fire Station","12-086-1016","AQS"
"07/13/2014","35","","Miami Fire Station","12-086-1016","AQS"
"07/14/2014","39","","Miami Fire Station","12-086-1016","AQS"
"07/15/2014","40","","Miami Fire Station","12-086-1016","AQS"
"07/16/2014","33","","Miami Fire Station","12-086-1016","AQS"
"07/17/2014","52","","Miami Fire Station","12-086-1016","AQS"
"07/18/2014","58","","Miami Fire Station","12-086-1016","AQS"
"07/19/2014","56","","Miami Fire Station","12-086-1016","AQS"
"07/20/2014","45","","Miami Fire Station","12-086-1016","AQS"
"07/21/2014","35","","Miami Fire Station","12-086-1016","AQS"
"07/22/2014","35","","Miami Fire Station","12-086-1016","AQS"
"07/23/2014","38","","Miami Fire Station","12-086-1016","AQS"
"07/24/2014","27","","Miami Fire Station","12-086-1016","AQS"
"07/25/2014","48","","Miami Fire Station","12-086-1016","AQS"
"07/26/2014","63","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"07/27/2014","55","","Miami Fire Station","12-086-1016","AQS"
"07/28/2014","56","","Miami Fire Station","12-086-1016","AQS"
"07/29/2014","52","","Miami Fire Station","12-086-1016","AQS"
"07/30/2014","43","","Miami Fire Station","12-086-1016","AQS"
"07/31/2014","69","","SITE MOVED ACROSS ROAD FROM BEARD CENTER TO BEHIND IORI RESEARCH BLD","12-086-0030","AQS"
"08/01/2014","37","","Miami Fire Station","12-086-1016","AQS"
"08/02/2014","36","","Miami Fire Station","12-086-1016","AQS"
"08/03/2014","29","","Miami Fire Station","12-086-1016","AQS"
"08/04/2014","24","","Miami Fire Station","12-086-1016","AQS"
"08/05/2014","31","","Miami Fire Station","12-086-1016","AQS"
"08/06/2014","41","","Miami Fire Station","12-086-1016","AQS"
"08/07/2014","39","","Miami Fire Station","12-086-1016","AQS"
"08/08/2014","38","","Miami Fire Station","12-086-1016","AQS"
"08/09/2014","31","","Miami Fire Station","12-086-1016","AQS"
"08/10/2014","49","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/11/2014","54","","Miami Fire Station","12-086-1016","AQS"
"08/12/2014","35","","Miami Fire Station","12-086-1016","AQS"
"08/13/2014","35","","Miami Fire Station","12-086-1016","AQS"
"08/14/2014","52","","Miami Fire Station","12-086-1016","AQS"
"08/15/2014","57","","Miami Fire Station","12-086-1016","AQS"
"08/16/2014","62","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"08/17/2014","86","","Miami Fire Station","12-086-1016","AQS"
"08/18/2014","76","","Miami Fire Station","12-086-1016","AQS"
"08/19/2014","64","","Belle Glade","12-099-0008","AQS"
"08/20/2014","45","","Belle Glade","12-099-0008","AQS"
"08/21/2014","56","","Miami Fire Station","12-086-1016","AQS"
"08/22/2014","78","","Miami Fire Station","12-086-1016","AQS"
"08/23/2014","78","","Miami Fire Station","12-086-1016","AQS"
"08/24/2014","66","","Miami Fire Station","12-086-1016","AQS"
"08/25/2014","59","","Miami Fire Station","12-086-1016","AQS"
"08/26/2014","37","","Miami Fire Station","12-086-1016","AQS"
"08/27/2014","40","","Miami Fire Station","12-086-1016","AQS"
"08/28/2014","37","","Miami Fire Station","12-086-1016","AQS"
"08/29/2014","64","","Miami Fire Station","12-086-1016","AQS"
"08/30/2014","66","","Miami Fire Station","12-086-1016","AQS"
"08/31/2014","68","","Royal Palm Beach","12-099-0009","AQS"
"09/01/2014","48","","Royal Palm Beach","12-099-0009","AQS"
"09/02/2014","30","","Miami Fire Station","12-086-1016","AQS"
"09/03/2014","28","","Miami Fire Station","12-086-1016","AQS"
"09/04/2014","35","","Miami Fire Station","12-086-1016","AQS"
"09/05/2014","44","","Miami Fire Station","12-086-1016","AQS"
"09/06/2014","32","","Miami Fire Station","12-086-1016","AQS"
"09/07/2014","29","","Miami Fire Station","12-086-1016","AQS"
"09/08/2014","46","","Miami Fire Station","12-086-1016","AQS"
"09/09/2014","46","","Miami Fire Station","12-086-1016","AQS"
"09/10/2014","30","","Miami Fire Station","12-086-1016","AQS"
"09/11/2014","39","","Miami Fire Station","12-086-1016","AQS"
"09/12/2014","25","","Miami Fire Station","12-086-1016","AQS"
"09/13/2014","32","","Miami Fire Station","12-086-1016","AQS"
"09/14/2014","45","","Vista View Park","12-011-0033","AQS"
"09/15/2014","58","","Miami Fire Station","12-086-1016","AQS"
"09/16/2014","55","","Miami Fire Station","12-086-1016","AQS"
"09/17/2014","65","","U of F Ag Research Center","12-011-1002","AQS"
"09/18/2014","56","","Miami Fire Station","12-086-1016","AQS"
"09/19/2014","54","","Miami Fire Station","12-086-1016","AQS"
"09/20/2014","48","","Miami Fire Station","12-086-1016","AQS"
"09/21/2014","38","","Miami Fire Station","12-086-1016","AQS"
"09/22/2014","46","","Miami Fire Station","12-086-1016","AQS"
"09/23/2014","38","","Miami Fire Station","12-086-1016","AQS"
"09/24/2014","30","","Miami Fire Station","12-086-1016","AQS"
"09/25/2014","31","","Miami Fire Station","12-086-1016","AQS"
"09/26/2014","37","","Miami Fire Station","12-086-1016","AQS"
"09/27/2014","30","","Miami Fire Station","12-086-1016","AQS"
"09/28/2014","26","","Miami Fire Station","12-086-1016","AQS"
"09/29/2014","31","","Miami Fire Station","12-086-1016","AQS"
"09/30/2014","40","","Miami Fire Station","12-086-1016","AQS"
"10/01/2014","41","","Miami Fire Station","12-086-1016","AQS"
"10/02/2014","33","","Miami Fire Station","12-086-1016","AQS"
"10/03/2014","45","","Miami Fire Station","12-086-1016","AQS"
"10/04/2014","33","","Miami Fire Station","12-086-1016","AQS"
"10/05/2014","41","","DELRAY BEACH","12-099-2005","AQS"
"10/06/2014","45","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"10/07/2014","40","","Miami Fire Station","12-086-1016","AQS"
"10/08/2014","43","","Miami Fire Station","12-086-1016","AQS"
"10/09/2014","35","","Miami Fire Station","12-086-1016","AQS"
"10/10/2014","35","","Miami Fire Station","12-086-1016","AQS"
"10/11/2014","30","","Miami Fire Station","12-086-1016","AQS"
"10/12/2014","27","","Miami Fire Station","12-086-1016","AQS"
"10/13/2014","31","","Miami Fire Station","12-086-1016","AQS"
"10/14/2014","35","","Miami Fire Station","12-086-1016","AQS"
"10/15/2014","28","","Miami Fire Station","12-086-1016","AQS"
"10/16/2014","28","","Miami Fire Station","12-086-1016","AQS"
"10/17/2014","39","","Vista View Park","12-011-0033","AQS"
"10/18/2014","50","","Miami Fire Station","12-086-1016","AQS"
"10/19/2014","47","","Belle Glade","12-099-0008","AQS"
"10/20/2014","45","","Belle Glade","12-099-0008","AQS"
"10/21/2014","32","","Miami Fire Station","12-086-1016","AQS"
"10/22/2014","50","","Miami Fire Station","12-086-1016","AQS"
"10/23/2014","32","","Miami Fire Station","12-086-1016","AQS"
"10/24/2014","31","","Miami Fire Station","12-086-1016","AQS"
"10/25/2014","27","","Miami Fire Station","12-086-1016","AQS"
"10/26/2014","35","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"10/27/2014","41","","Miami Fire Station","12-086-1016","AQS"
"10/28/2014","34","","Miami Fire Station","12-086-1016","AQS"
"10/29/2014","35","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"10/30/2014","44","","Miami Fire Station","12-086-1016","AQS"
"10/31/2014","38","","Belle Glade","12-099-0008","AQS"
"11/01/2014","32","","Royal Palm Beach","12-099-0009","AQS"
"11/02/2014","35","","Miami Fire Station","12-086-1016","AQS"
"11/03/2014","38","","Miami Fire Station","12-086-1016","AQS"
"11/04/2014","35","","Miami Fire Station","12-086-1016","AQS"
"11/05/2014","43","","Miami Fire Station","12-086-1016","AQS"
"11/06/2014","43","","Miami Fire Station","12-086-1016","AQS"
"11/07/2014","49","","Vista View Park","12-011-0033","AQS"
"11/08/2014","44","","Miami Fire Station","12-086-1016","AQS"
"11/09/2014","35","","Miami Fire Station","12-086-1016","AQS"
"11/10/2014","28","","Belle Glade","12-099-0008","AQS"
"11/11/2014","42","","Belle Glade","12-099-0008","AQS"
"11/12/2014","52","","Miami Fire Station","12-086-1016","AQS"
"11/13/2014","44","","Miami Fire Station","12-086-1016","AQS"
"11/14/2014","61","","Belle Glade","12-099-0008","AQS"
"11/15/2014","54","","Miami Fire Station","12-086-1016","AQS"
"11/16/2014","35","","Miami Fire Station","12-086-1016","AQS"
"11/17/2014","28","","Miami Fire Station","12-086-1016","AQS"
"11/18/2014","27","","Miami Fire Station","12-086-1016","AQS"
"11/19/2014","38","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"11/20/2014","40","","Miami Fire Station","12-086-1016","AQS"
"11/21/2014","32","","Miami Fire Station","12-086-1016","AQS"
"11/22/2014","38","","Miami Fire Station","12-086-1016","AQS"
"11/23/2014","37","","Miami Fire Station","12-086-1016","AQS"
"11/24/2014","42","","Miami Fire Station","12-086-1016","AQS"
"11/25/2014","37","","Miami Fire Station","12-086-1016","AQS"
"11/26/2014","25","","Miami Fire Station","12-086-1016","AQS"
"11/27/2014","45","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"11/28/2014","33","","Miami Fire Station","12-086-1016","AQS"
"11/29/2014","35","","Miami Fire Station","12-086-1016","AQS"
"11/30/2014","31","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"12/01/2014","33","","Miami Fire Station","12-086-1016","AQS"
"12/02/2014","40","","Miami Fire Station","12-086-1016","AQS"
"12/03/2014","35","","Miami Fire Station","12-086-1016","AQS"
"12/04/2014","40","","Miami Fire Station","12-086-1016","AQS"
"12/05/2014","39","","Miami Fire Station","12-086-1016","AQS"
"12/06/2014","30","","Miami Fire Station","12-086-1016","AQS"
"12/07/2014","43","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"12/08/2014","45","","Miami Fire Station","12-086-1016","AQS"
"12/09/2014","33","","Miami Fire Station","12-086-1016","AQS"
"12/10/2014","58","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"12/11/2014","59","","Miami Fire Station","12-086-1016","AQS"
"12/12/2014","55","","Belle Glade","12-099-0008","AQS"
"12/13/2014","46","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"12/14/2014","56","","Royal Palm Beach","12-099-0009","AQS"
"12/15/2014","56","","Royal Palm Beach","12-099-0009","AQS"
"12/16/2014","62","","Royal Palm Beach","12-099-0009","AQS"
"12/17/2014","52","","Royal Palm Beach","12-099-0009","AQS"
"12/18/2014","55","","Miami Fire Station","12-086-1016","AQS"
"12/19/2014","52","","Miami Fire Station","12-086-1016","AQS"
"12/20/2014","54","","Royal Palm Beach","12-099-0009","AQS"
"12/21/2014","50","","Royal Palm Beach","12-099-0009","AQS"
"12/22/2014","28","","Miami Fire Station","12-086-1016","AQS"
"12/23/2014","37","","Belle Glade","12-099-0008","AQS"
"12/24/2014","48","","Miami Fire Station","12-086-1016","AQS"
"12/25/2014","30","","Miami Fire Station","12-086-1016","AQS"
"12/26/2014","48","","Miami Fire Station","12-086-1016","AQS"
"12/27/2014","40","","Miami Fire Station","12-086-1016","AQS"
"12/28/2014","30","","Vista View Park","12-011-0033","AQS"
"12/29/2014","27","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"12/30/2014","43","","Miami Fire Station","12-086-1016","AQS"
"12/31/2014","59","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"01/01/2015","72","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"01/02/2015","25","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"01/03/2015","43","","Palm Springs Fire Station","12-086-0033","AQS"
"01/04/2015","27","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"01/05/2015","30","","Miami Fire Station","12-086-1016","AQS"
"01/06/2015","49","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"01/07/2015","38","","Miami Fire Station","12-086-1016","AQS"
"01/08/2015","35","","Miami Fire Station","12-086-1016","AQS"
"01/09/2015","42","","Belle Glade","12-099-0008","AQS"
"01/10/2015","45","","Miami Fire Station","12-086-1016","AQS"
"01/11/2015","29","","Royal Palm Beach","12-099-0009","AQS"
"01/12/2015","42","","Miami Fire Station","12-086-1016","AQS"
"01/13/2015","26","","Miami Fire Station","12-086-1016","AQS"
"01/14/2015","35","","Miami Fire Station","12-086-1016","AQS"
"01/15/2015","45","","Miami Fire Station","12-086-1016","AQS"
"01/16/2015","32","","Miami Fire Station","12-086-1016","AQS"
"01/17/2015","30","","Royal Palm Beach","12-099-0009","AQS"
"01/18/2015","60","","Royal Palm Beach","12-099-0009","AQS"
"01/19/2015","52","","Miami Fire Station","12-086-1016","AQS"
"01/20/2015","45","","Belle Glade","12-099-0008","AQS"
"01/21/2015","46","","Miami Fire Station","12-086-1016","AQS"
"01/22/2015","35","","Miami Fire Station","12-086-1016","AQS"
"01/23/2015","27","","Miami Fire Station","12-086-1016","AQS"
"01/24/2015","25","","Miami Fire Station","12-086-1016","AQS"
"01/25/2015","42","","Royal Palm Beach","12-099-0009","AQS"
"01/26/2015","33","","Miami Fire Station","12-086-1016","AQS"
"01/27/2015","27","","Miami Fire Station","12-086-1016","AQS"
"01/28/2015","43","","Royal Palm Beach","12-099-0009","AQS"
"01/29/2015","38","","Miami Fire Station","12-086-1016","AQS"
"01/30/2015","53","","Royal Palm Beach","12-099-0009","AQS"
"01/31/2015","40","","Miami Fire Station","12-086-1016","AQS"
"02/01/2015","35","","Belle Glade","12-099-0008","AQS"
"02/02/2015","41","","Miami Fire Station","12-086-1016","AQS"
"02/03/2015","52","","Belle Glade","12-099-0008","AQS"
"02/04/2015","46","","Belle Glade","12-099-0008","AQS"
"02/05/2015","30","","Miami Fire Station","12-086-1016","AQS"
"02/06/2015","41","","Miami Fire Station","12-086-1016","AQS"
"02/07/2015","28","","Belle Glade","12-099-0008","AQS"
"02/08/2015","35","","Royal Palm Beach","12-099-0009","AQS"
"02/09/2015","42","","Miami Fire Station","12-086-1016","AQS"
"02/10/2015","36","","Belle Glade","12-099-0008","AQS"
"02/11/2015","46","","Miami Fire Station","12-086-1016","AQS"
"02/12/2015","52","","Belle Glade","12-099-0008","AQS"
"02/13/2015","58","","Miami Fire Station","12-086-1016","AQS"
"02/14/2015","54","","Miami Fire Station","12-086-1016","AQS"
"02/15/2015","59","","Royal Palm Beach","12-099-0009","AQS"
"02/16/2015","54","","Miami Fire Station","12-086-1016","AQS"
"02/17/2015","55","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"02/18/2015","28","","Miami Fire Station","12-086-1016","AQS"
"02/19/2015","26","","Miami Fire Station","12-086-1016","AQS"
"02/20/2015","41","","Belle Glade","12-099-0008","AQS"
"02/21/2015","34","","Miami Fire Station","12-086-1016","AQS"
"02/22/2015","35","","Miami Fire Station","12-086-1016","AQS"
"02/23/2015","30","","Miami Fire Station","12-086-1016","AQS"
"02/24/2015","45","","Royal Palm Beach","12-099-0009","AQS"
"02/25/2015","36","","Miami Fire Station","12-086-1016","AQS"
"02/26/2015","50","","Miami Fire Station","12-086-1016","AQS"
"02/27/2015","44","","Miami Fire Station","12-086-1016","AQS"
"02/28/2015","43","","Miami Fire Station","12-086-1016","AQS"
"03/01/2015","33","","Miami Fire Station","12-086-1016","AQS"
"03/02/2015","35","","Miami Fire Station","12-086-1016","AQS"
"03/03/2015","33","","Miami Fire Station","12-086-1016","AQS"
"03/04/2015","38","","Palm Springs Fire Station","12-086-0033","AQS"
"03/05/2015","36","","Miami Fire Station","12-086-1016","AQS"
"03/06/2015","43","","Belle Glade","12-099-0008","AQS"
"03/07/2015","33","","Miami Fire Station","12-086-1016","AQS"
"03/08/2015","29","","Miami Fire Station","12-086-1016","AQS"
"03/09/2015","34","","Miami Fire Station","12-086-1016","AQS"
"03/10/2015","37","","Miami Fire Station","12-086-1016","AQS"
"03/11/2015","50","","Miami Fire Station","12-086-1016","AQS"
"03/12/2015","39","","Miami Fire Station","12-086-1016","AQS"
"03/13/2015","34","","Miami Fire Station","12-086-1016","AQS"
"03/14/2015","33","","Miami Fire Station","12-086-1016","AQS"
"03/15/2015","38","","Miami Fire Station","12-086-1016","AQS"
"03/16/2015","43","","Miami Fire Station","12-086-1016","AQS"
"03/17/2015","45","","Belle Glade","12-099-0008","AQS"
"03/18/2015","62","","Belle Glade","12-099-0008","AQS"
"03/19/2015","65","","Belle Glade","12-099-0008","AQS"
"03/20/2015","71","","Belle Glade","12-099-0008","AQS"
"03/21/2015","64","","Belle Glade","12-099-0008","AQS"
"03/22/2015","53","","Royal Palm Beach","12-099-0009","AQS"
"03/23/2015","59","","Miami Fire Station","12-086-1016","AQS"
"03/24/2015","45","","Miami Fire Station","12-086-1016","AQS"
"03/25/2015","46","","Belle Glade","12-099-0008","AQS"
"03/26/2015","68","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"03/27/2015","54","","Miami Fire Station","12-086-1016","AQS"
"03/28/2015","31","","Miami Fire Station","12-086-1016","AQS"
"03/29/2015","31","","Miami Fire Station","12-086-1016","AQS"
"03/30/2015","44","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
"03/31/2015","52","","Miami Fire Station","12-086-1016","AQS"
"04/01/2015","51","","Miami Fire Station","12-086-1016","AQS"
"04/02/2015","49","","Miami Fire Station","12-086-1016","AQS"
"04/03/2015","39","","Royal Palm Beach","12-099-0009","AQS"
"04/04/2015","47","","Royal Palm Beach","12-099-0009","AQS"
"04/05/2015","35","","Miami Fire Station","12-086-1016","AQS"
"04/06/2015","37","","Miami Fire Station","12-086-1016","AQS"
"04/07/2015","35","","Miami Fire Station","12-086-1016","AQS"
"04/08/2015","35","","Miami Fire Station","12-086-1016","AQS"
"04/09/2015","45","","Miami Fire Station","12-086-1016","AQS"
"04/10/2015","44","","Miami Fire Station","12-086-1016","AQS"
"04/11/2015","37","","Miami Fire Station","12-086-1016","AQS"
"04/12/2015","35","","Miami Fire Station","12-086-1016","AQS"
"04/13/2015","35","","Miami Fire Station","12-086-1016","AQS"
"04/14/2015","33","","Miami Fire Station","12-086-1016","AQS"
"04/15/2015","35","","Vista View Park","12-011-0033","AQS"
"04/16/2015","29","","Miami Fire Station","12-086-1016","AQS"
"04/17/2015","26","","HOMESTEAD FIRE STATION","12-086-6001","AQS"
