Date,Sulfur Dioxide AQI Value,Site Name,Site ID,Source
03/26/2020,1,Jersey City,34-017-1002,AQS
03/27/2020,4,Queens College 2,36-081-0124,AQS
03/28/2020,1,Jersey City,34-017-1002,AQS
03/29/2020,1,Eisenhower Park,36-059-0005,AQS
03/30/2020,1,Jersey City,34-017-1002,AQS
03/31/2020,3,Eisenhower Park,36-059-0005,AQS
04/01/2020,3,Eisenhower Park,36-059-0005,AQS
04/02/2020,4,Queens College 2,36-081-0124,AQS
04/03/2020,1,Pfizer Lab Site,36-005-0133,AQS
04/04/2020,0,Newark Firehouse,34-013-0003,AQS
04/05/2020,3,Jersey City,34-017-1002,AQS
04/06/2020,3,Jersey City,34-017-1002,AQS
04/07/2020,3,Jersey City,34-017-1002,AQS
04/08/2020,3,Jersey City,34-017-1002,AQS
04/09/2020,3,Jersey City,34-017-1002,AQS
04/10/2020,1,Jersey City,34-017-1002,AQS
04/11/2020,1,Jersey City,34-017-1002,AQS
04/12/2020,3,Jersey City,34-017-1002,AQS
04/13/2020,3,Jersey City,34-017-1002,AQS
04/14/2020,4,Queens College 2,36-081-0124,AQS
04/15/2020,3,Queens College 2,36-081-0124,AQS
04/16/2020,1,Jersey City,34-017-1002,AQS
04/17/2020,1,Jersey City,34-017-1002,AQS
04/18/2020,3,Eisenhower Park,36-059-0005,AQS
04/19/2020,4,Jersey City,34-017-1002,AQS
04/20/2020,3,Jersey City,34-017-1002,AQS
04/21/2020,1,Jersey City,34-017-1002,AQS
04/22/2020,1,Jersey City,34-017-1002,AQS
04/23/2020,1,Jersey City,34-017-1002,AQS
04/24/2020,1,Jersey City,34-017-1002,AQS
04/25/2020,3,Is 52,36-005-0110,AQS
04/26/2020,6,Eisenhower Park,36-059-0005,AQS
04/27/2020,1,Is 52,36-005-0110,AQS
04/28/2020,4,Queens College 2,36-081-0124,AQS
04/29/2020,6,Eisenhower Park,36-059-0005,AQS
04/30/2020,1,Jersey City,34-017-1002,AQS
05/01/2020,1,Jersey City,34-017-1002,AQS
05/02/2020,3,Jersey City,34-017-1002,AQS
05/03/2020,6,Jersey City,34-017-1002,AQS
05/04/2020,6,Jersey City,34-017-1002,AQS
05/05/2020,3,Jersey City,34-017-1002,AQS
05/06/2020,3,Jersey City,34-017-1002,AQS
05/07/2020,3,Jersey City,34-017-1002,AQS
05/08/2020,3,Jersey City,34-017-1002,AQS
05/09/2020,1,Jersey City,34-017-1002,AQS
05/10/2020,3,Jersey City,34-017-1002,AQS
05/11/2020,3,Jersey City,34-017-1002,AQS
05/12/2020,1,Jersey City,34-017-1002,AQS
05/13/2020,1,Jersey City,34-017-1002,AQS
05/14/2020,3,Jersey City,34-017-1002,AQS
05/15/2020,7,Jersey City,34-017-1002,AQS
05/16/2020,7,Jersey City,34-017-1002,AQS
05/17/2020,6,Jersey City,34-017-1002,AQS
05/18/2020,6,Jersey City,34-017-1002,AQS
05/19/2020,39,Eisenhower Park,36-059-0005,AQS
05/20/2020,34,Eisenhower Park,36-059-0005,AQS
05/21/2020,14,Eisenhower Park,36-059-0005,AQS
05/22/2020,6,Jersey City,34-017-1002,AQS
05/23/2020,6,Jersey City,34-017-1002,AQS
05/24/2020,4,Jersey City,34-017-1002,AQS
05/25/2020,4,Jersey City,34-017-1002,AQS
05/26/2020,16,Eisenhower Park,36-059-0005,AQS
05/27/2020,7,Jersey City,34-017-1002,AQS
05/28/2020,9,Jersey City,34-017-1002,AQS
05/29/2020,10,Jersey City,34-017-1002,AQS
05/30/2020,10,Jersey City,34-017-1002,AQS
05/31/2020,9,Jersey City,34-017-1002,AQS
06/01/2020,4,Jersey City,34-017-1002,AQS
06/02/2020,7,Jersey City,34-017-1002,AQS
06/03/2020,10,Jersey City,34-017-1002,AQS
06/04/2020,11,Jersey City,34-017-1002,AQS
06/05/2020,11,Jersey City,34-017-1002,AQS
06/06/2020,13,Jersey City,34-017-1002,AQS
06/07/2020,54,Jersey City,34-017-1002,AQS
06/08/2020,9,Jersey City,34-017-1002,AQS
06/09/2020,14,Jersey City,34-017-1002,AQS
06/10/2020,16,Jersey City,34-017-1002,AQS
06/11/2020,16,Jersey City,34-017-1002,AQS
06/12/2020,14,Jersey City,34-017-1002,AQS
06/13/2020,10,Jersey City,34-017-1002,AQS
06/14/2020,6,Jersey City,34-017-1002,AQS
06/15/2020,6,Jersey City,34-017-1002,AQS
06/16/2020,7,Jersey City,34-017-1002,AQS
06/17/2020,7,Jersey City,34-017-1002,AQS
06/18/2020,9,Jersey City,34-017-1002,AQS
06/19/2020,11,Jersey City,34-017-1002,AQS
06/20/2020,14,Jersey City,34-017-1002,AQS
06/21/2020,14,Jersey City,34-017-1002,AQS
06/22/2020,16,Jersey City,34-017-1002,AQS
06/23/2020,17,Jersey City,34-017-1002,AQS
06/24/2020,17,Jersey City,34-017-1002,AQS
06/25/2020,17,Jersey City,34-017-1002,AQS
06/26/2020,14,Jersey City,34-017-1002,AQS
06/27/2020,16,Jersey City,34-017-1002,AQS
06/28/2020,17,Jersey City,34-017-1002,AQS
06/29/2020,16,Jersey City,34-017-1002,AQS
06/30/2020,11,Jersey City,34-017-1002,AQS
07/01/2020,3,Elizabeth Lab,34-039-0004,AQS
07/02/2020,3,Queens College 2,36-081-0124,AQS
07/03/2020,1,Elizabeth,34-039-0003,AQS
07/04/2020,1,Elizabeth,34-039-0003,AQS
07/05/2020,1,Elizabeth,34-039-0003,AQS
07/06/2020,3,Elizabeth,34-039-0003,AQS
07/07/2020,1,Elizabeth,34-039-0003,AQS
07/08/2020,1,Elizabeth,34-039-0003,AQS
07/09/2020,1,Elizabeth,34-039-0003,AQS
07/10/2020,3,Eisenhower Park,36-059-0005,AQS
07/11/2020,1,Elizabeth,34-039-0003,AQS
07/12/2020,1,Elizabeth,34-039-0003,AQS
07/13/2020,1,Elizabeth,34-039-0003,AQS
07/14/2020,1,Elizabeth,34-039-0003,AQS
07/15/2020,3,Eisenhower Park,36-059-0005,AQS
07/16/2020,1,Elizabeth,34-039-0003,AQS
07/17/2020,1,Elizabeth,34-039-0003,AQS
07/18/2020,3,Elizabeth Lab,34-039-0004,AQS
07/19/2020,3,Elizabeth Lab,34-039-0004,AQS
07/20/2020,1,Elizabeth,34-039-0003,AQS
07/21/2020,3,Elizabeth Lab,34-039-0004,AQS
07/22/2020,3,Elizabeth,34-039-0003,AQS
07/23/2020,1,Elizabeth,34-039-0003,AQS
07/24/2020,4,Eisenhower Park,36-059-0005,AQS
07/25/2020,1,Elizabeth,34-039-0003,AQS
07/26/2020,1,Elizabeth,34-039-0003,AQS
