date,pm25,pm10,o3,no2,so2,co,AQI
2018-05-23,25.0,15.0,8.8,12.1,1.5,2.3,25.0
2018-05-24,36.0,20.0,13.6,10.2,1.5,3.4,36.0
2018-05-25,37.0,20.0,12.1,10.2,1.5,2.3,37.0
2018-05-26,53.0,26.0,8.8,13.0,1.5,3.4,53.0
2018-05-27,78.0,34.0,12.1,10.2,1.5,4.5,78.0
2018-05-28,63.0,26.0,3.2,18.6,2.9,4.5,63.0
2018-05-29,83.0,38.0,5.6,17.6,1.5,3.4,83.0
2018-05-30,45.0,19.0,10.4,9.3,1.5,2.3,45.0
2018-05-31,26.0,10.0,16.0,7.5,1.5,1.2,26.0
2018-06-01,23.0,13.0,17.6,6.5,1.5,1.2,23.0
2018-06-02,20.0,11.0,19.2,3.8,2.9,1.2,20.0
2018-06-03,18.0,13.0,19.2,3.8,1.5,1.2,19.2
2018-06-04,20.0,11.0,14.5,7.5,1.5,1.2,20.0
2018-06-05,23.0,12.0,9.6,12.1,1.5,1.2,23.0
2018-06-06,24.0,10.0,5.6,17.6,1.5,2.3,24.0
2018-06-07,32.0,13.0,3.2,16.7,1.5,3.4,32.0
2018-06-08,30.0,17.0,3.2,14.9,1.5,3.4,30.0
2018-06-09,32.0,11.0,7.3,10.2,1.5,2.3,32.0
2018-06-10,35.0,12.0,13.6,6.5,1.5,3.4,35.0
2018-06-11,19.0,10.0,12.8,5.6,1.5,1.2,19.0
2018-06-12,36.0,14.0,3.2,14.9,2.9,2.3,36.0
2018-06-13,38.0,16.0,7.3,13.9,1.5,3.4,38.0
2018-06-14,27.0,13.0,13.6,9.3,1.5,1.2,27.0
2018-06-15,21.0,10.0,18.4,4.7,1.5,1.2,21.0
2018-06-16,16.0,9.0,20.0,4.7,1.5,1.2,20.0
2018-06-17,16.0,7.0,20.8,2.8,1.5,1.2,20.8
2018-06-18,16.0,6.0,19.2,5.6,2.9,2.3,19.2
2018-06-19,20.0,9.0,17.6,6.5,4.3,1.2,20.0
2018-06-20,21.0,12.0,15.2,9.3,1.5,2.3,21.0
2018-06-21,30.0,17.0,2.4,18.6,1.5,2.3,30.0
2018-06-22,46.0,19.0,4.0,15.8,1.5,4.5,46.0
2018-06-23,46.0,19.0,4.8,14.9,1.5,3.4,46.0
2018-06-24,49.0,14.0,11.2,10.2,1.5,2.3,49.0
2018-06-25,47.0,16.0,3.2,18.6,1.5,3.4,47.0
2018-06-26,49.0,19.0,2.4,18.6,1.5,4.5,49.0
2018-06-27,49.0,18.0,4.8,18.6,1.5,3.4,49.0
2018-06-28,32.0,11.0,8.0,12.1,1.5,2.3,32.0
2018-06-29,26.0,7.0,8.0,12.1,1.5,2.3,26.0
2018-06-30,30.0,9.0,12.1,8.4,1.5,2.3,30.0
2018-07-01,32.0,10.0,11.2,10.2,1.5,2.3,32.0
2018-12-31,55.0,30.0,26.4,6.5,1.5,3.4,55.0
2019-01-01,56.0,25.0,34.4,3.8,1.5,2.3,56.0
2019-01-02,50.0,24.0,20.0,4.7,1.5,2.3,50.0
2019-01-03,45.0,24.0,12.8,2.8,1.5,3.4,45.0
2019-01-04,30.0,20.0,16.0,5.6,2.9,2.3,30.0
2019-01-05,45.0,26.0,16.0,2.8,1.5,2.3,45.0
2019-01-06,38.0,21.0,14.5,2.8,1.5,1.2,38.0
2019-01-07,27.0,17.0,10.4,5.6,1.5,3.4,27.0
2019-01-08,26.0,17.0,16.0,5.6,2.9,3.4,26.0
2019-01-09,32.0,18.0,16.8,4.7,1.5,2.3,32.0
2019-01-10,25.0,18.0,10.4,3.8,1.5,2.3,25.0
2019-01-11,23.0,12.0,7.3,6.5,2.9,2.3,23.0
2019-01-12,30.0,17.0,24.8,4.7,2.9,3.4,30.0
2019-01-13,45.0,26.0,20.8,2.8,1.5,2.3,45.0
2019-01-14,39.0,23.0,14.5,3.8,1.5,2.3,39.0
