date,pm25,pm10,o3,no2,so2,co,AQI
2018-03-24,153.0,64.0,31.7,31.6,7.1,6.4,153.0
2018-03-25,157.0,69.0,39.8,22.0,7.1,6.4,157.0
2018-03-26,155.0,61.0,34.2,23.4,6.7,6.4,155.0
2018-03-27,154.0,59.0,30.1,24.9,6.8,6.4,154.0
2018-03-28,132.0,55.0,31.7,22.0,6.1,6.4,132.0
2018-03-29,76.0,43.0,20.4,20.2,5.1,4.6,76.0
2018-03-30,78.0,32.0,12.2,21.5,4.6,4.6,78.0
2018-03-31,89.0,52.0,33.8,16.5,5.1,4.6,89.0
2018-04-01,117.0,73.0,33.8,17.0,7.1,5.5,117.0
2018-04-02,117.0,80.0,23.2,26.1,7.1,6.4,117.0
2018-04-03,93.0,68.0,26.0,14.7,7.0,4.6,93.0
2018-04-04,85.0,46.0,26.4,14.2,4.6,4.6,85.0
2018-04-05,87.0,35.0,26.9,16.0,4.3,4.6,87.0
2018-04-06,109.0,83.0,30.9,16.0,5.6,6.4,109.0
2018-04-07,74.0,61.0,35.8,14.7,6.1,4.6,74.0
2018-04-08,95.0,66.0,37.4,25.6,6.6,5.5,95.0
2018-04-09,114.0,72.0,34.2,28.8,7.1,6.4,114.0
2018-04-10,85.0,54.0,40.7,17.0,6.3,5.5,85.0
2018-04-11,151.0,106.0,40.3,27.0,8.7,7.3,151.0
2018-04-12,80.0,57.0,35.0,19.7,7.1,4.6,80.0
2018-04-13,59.0,48.0,37.0,18.3,5.6,4.6,59.0
2018-04-14,82.0,32.0,19.5,20.2,4.1,6.4,82.0
2018-04-15,137.0,71.0,39.0,22.9,6.6,7.3,137.0
2018-04-16,72.0,114.0,30.5,25.2,5.6,4.6,114.0
2018-04-17,97.0,56.0,39.8,26.6,6.6,5.5,97.0
2018-04-18,119.0,56.0,35.4,22.9,6.1,5.5,119.0
2018-04-19,104.0,60.0,37.8,21.1,5.6,5.5,104.0
2018-04-20,80.0,57.0,36.6,12.1,5.1,4.6,80.0
2018-04-21,85.0,56.0,33.8,12.4,5.6,4.6,85.0
2018-04-22,82.0,46.0,24.4,14.2,6.6,6.4,82.0
2018-04-23,134.0,53.0,14.3,18.8,5.6,6.4,134.0
2018-04-24,68.0,26.0,35.4,14.2,4.1,5.5,68.0
2018-04-25,117.0,50.0,37.7,25.2,6.1,6.4,117.0
2018-04-26,88.0,40.0,30.1,28.8,7.1,4.6,88.0
2018-04-27,159.0,69.0,57.1,30.2,8.2,8.2,159.0
2018-04-28,177.0,91.0,64.9,29.3,8.7,8.2,177.0
2018-04-29,165.0,74.0,61.7,21.1,7.6,7.3,165.0
2018-04-30,167.0,71.0,41.1,23.8,7.1,9.1,167.0
2018-05-01,127.0,52.0,25.8,23.8,5.1,7.3,127.0
2018-05-02,154.0,58.0,43.5,16.0,4.6,7.3,154.0
2018-05-03,91.0,46.0,45.5,19.7,5.6,4.6,91.0
2018-05-04,119.0,56.0,59.7,21.1,7.6,5.5,119.0
2018-05-05,78.0,42.0,40.7,16.9,5.1,4.6,78.0
2018-05-06,114.0,50.0,32.9,18.1,6.1,6.4,114.0
2018-05-07,93.0,35.0,31.7,15.6,4.1,5.5,93.0
2018-05-08,95.0,48.0,41.5,18.1,5.6,5.5,95.0
2018-05-09,95.0,52.0,46.8,16.0,4.8,4.6,95.0
2018-05-10,70.0,44.0,55.2,11.5,3.6,2.8,70.0
2018-05-11,72.0,50.0,42.7,11.6,4.1,4.6,72.0
2018-05-12,139.0,72.0,24.8,24.3,7.1,8.2,139.0
2018-05-13,163.0,66.0,34.6,20.2,5.6,9.1,163.0
2018-05-14,151.0,57.0,45.5,14.7,5.1,6.4,151.0
2018-05-15,147.0,58.0,38.6,13.3,6.1,6.4,147.0
2018-05-16,119.0,59.0,41.9,16.0,7.6,6.4,119.0
2018-05-17,103.0,55.0,45.1,19.2,6.1,6.4,103.0
2018-05-18,137.0,53.0,38.3,20.2,4.6,7.3,137.0
2018-05-19,89.0,31.0,33.3,14.2,3.1,5.5,89.0
2018-05-20,50.0,20.0,35.8,10.6,3.1,3.7,50.0
2018-05-21,72.0,36.0,32.5,13.8,4.1,4.6,72.0
2018-05-22,76.0,38.0,28.1,14.7,3.7,6.4,76.0
2018-05-23,97.0,88.0,42.7,13.3,5.1,6.4,97.0
2018-05-24,95.0,84.0,41.5,18.8,4.6,4.6,95.0
2018-05-25,78.0,41.0,36.3,17.0,3.6,5.5,78.0
2018-05-26,89.0,34.0,31.7,14.7,4.1,5.5,89.0
2018-05-27,99.0,40.0,28.9,16.5,4.6,5.5,99.0
2018-05-28,160.0,67.0,40.3,22.0,6.1,8.2,160.0
2018-05-29,179.0,85.0,29.7,28.8,7.1,9.1,179.0
2018-05-30,167.0,71.0,20.4,27.0,6.1,8.2,167.0
2018-05-31,112.0,53.0,39.4,25.6,4.6,6.4,112.0
2018-06-01,88.0,38.0,52.6,18.8,5.1,5.5,88.0
2018-06-02,95.0,40.0,54.5,14.9,5.6,4.6,95.0
2018-06-03,99.0,46.0,51.3,11.9,5.1,4.6,99.0
2018-06-04,104.0,50.0,41.9,17.4,5.3,5.5,104.0
2018-06-05,165.0,71.0,45.9,26.1,5.9,7.3,165.0
2018-06-06,151.0,55.0,57.7,14.2,4.6,6.4,151.0
2018-06-07,87.0,34.0,46.8,10.6,4.1,4.6,87.0
2018-06-08,79.0,31.0,37.0,14.2,5.1,4.6,79.0
2018-06-09,78.0,30.0,37.4,11.0,4.6,4.6,78.0
2018-06-10,117.0,47.0,36.6,15.1,4.7,6.4,117.0
2018-06-11,151.0,60.0,51.3,17.9,5.6,8.2,151.0
2018-06-12,155.0,63.0,84.5,18.3,6.1,7.3,155.0
2018-06-13,147.0,59.0,77.9,14.2,6.6,7.3,147.0
2018-06-14,80.0,38.0,52.6,8.7,4.6,4.6,80.0
2018-06-15,65.0,27.0,43.9,10.6,4.7,3.7,65.0
2018-06-16,80.0,40.0,39.0,8.3,5.1,3.7,80.0
2018-06-17,78.0,39.0,39.4,8.3,4.6,3.7,78.0
2018-06-18,72.0,33.0,32.5,6.9,4.1,4.6,72.0
2018-06-19,80.0,28.0,22.8,12.4,4.6,5.5,80.0
2018-06-20,57.0,16.0,34.2,12.8,3.7,4.6,57.0
2018-06-21,68.0,25.0,35.1,13.3,4.1,4.6,68.0
2018-06-22,82.0,31.0,32.9,13.8,4.1,4.6,82.0
2018-06-23,50.0,16.0,47.2,11.0,4.1,3.7,50.0
2018-06-24,71.0,27.0,43.1,9.6,3.6,4.6,71.0
2018-06-25,104.0,42.0,30.9,12.8,4.1,5.5,104.0
2018-06-26,119.0,53.0,40.3,16.5,5.6,6.4,119.0
2018-06-27,102.0,47.0,44.7,17.4,5.2,5.5,102.0
2018-06-28,95.0,50.0,26.4,20.2,5.6,6.4,95.0
2018-06-29,89.0,34.0,28.1,20.2,4.1,6.4,89.0
2018-06-30,68.0,25.0,21.1,15.3,4.6,4.6,68.0
2018-07-01,59.0,23.0,13.0,11.0,4.5,4.6,59.0
2018-12-31,91.0,33.0,12.2,17.0,3.1,5.5,91.0
2019-01-01,85.0,31.0,23.2,12.4,3.1,4.6,85.0
2019-01-02,157.0,61.0,19.5,18.8,5.6,8.2,157.0
2019-01-03,142.0,53.0,12.6,25.6,4.1,6.4,142.0
2019-01-04,63.0,20.0,8.6,27.9,3.1,4.6,63.0
2019-01-05,87.0,30.0,11.8,22.4,3.1,7.3,87.0
2019-01-06,78.0,31.0,15.9,18.3,3.1,5.5,78.0
2019-01-07,85.0,31.0,14.3,22.4,3.1,5.5,85.0
2019-01-08,124.0,46.0,21.6,17.9,4.1,7.3,124.0
2019-01-09,76.0,27.0,14.7,19.2,3.1,5.5,76.0
2019-01-10,59.0,18.0,9.8,22.0,2.6,4.6,59.0
2019-01-11,59.0,17.0,7.4,24.7,2.6,5.5,59.0
2019-01-12,117.0,42.0,4.1,22.9,3.6,10.0,117.0
2019-01-13,162.0,63.0,10.6,23.4,3.6,10.0,162.0
2019-01-14,163.0,65.0,18.7,28.8,3.6,9.1,163.0
2019-01-15,170.0,73.0,26.0,22.0,4.1,10.9,170.0
2019-01-16,78.0,45.0,18.7,16.5,4.1,4.6,78.0
2019-01-17,162.0,78.0,5.3,33.0,6.1,10.0,162.0
2019-01-18,170.0,75.0,16.7,33.4,5.1,9.1,170.0
2019-01-19,159.0,70.0,9.4,36.2,4.6,10.0,159.0
2019-01-20,187.0,91.0,18.7,20.6,5.1,10.0,187.0
2019-01-21,122.0,54.0,14.7,27.5,5.6,7.3,122.0
2019-01-22,167.0,75.0,6.1,38.9,6.6,9.1,167.0
2019-01-23,172.0,79.0,7.0,48.5,6.6,10.0,172.0
2019-01-24,175.0,79.0,14.7,38.9,6.1,9.1,175.0
2019-01-25,89.0,37.0,24.8,20.2,4.1,5.5,89.0
2019-01-26,57.0,31.0,24.4,10.1,3.1,3.7,57.0
2019-01-27,61.0,32.0,18.7,18.8,3.1,4.6,61.0
2019-01-28,137.0,53.0,11.0,29.3,4.1,7.3,137.0
2019-01-29,112.0,60.0,17.1,22.9,3.6,6.4,112.0
2019-01-30,76.0,44.0,11.0,25.2,3.6,5.5,76.0
