"Date","PM2.5 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"06/01/2011","101","","Elizabeth Lab","34-039-0004","AQS"
"06/02/2011","51","","New Brunswick","34-023-0006","AQS"
"06/03/2011","40","","Elizabeth Lab","34-039-0004","AQS"
"06/04/2011","46","","PS 19","36-061-0128","AQS"
"06/05/2011","37","","Flemington","34-019-0001","AQS"
"06/06/2011","56","","Elizabeth Lab","34-039-0004","AQS"
"06/07/2011","79","","PS 19","36-061-0128","AQS"
"06/08/2011","96","","EISENHOWER PARK","36-059-0005","AQS"
"06/09/2011","114","","Jersey City Firehouse","34-017-1003","AQS"
"06/10/2011","75","","Elizabeth Lab","34-039-0004","AQS"
"06/11/2011","58","","Toms River","34-029-2002","AQS"
"06/12/2011","40","","Jersey City Firehouse","34-017-1003","AQS"
"06/13/2011","29","","Elizabeth Lab","34-039-0004","AQS"
"06/14/2011","38","","Newark Firehouse","34-013-0003","AQS"
"06/15/2011","53","","Jersey City Firehouse","34-017-1003","AQS"
"06/16/2011","61","","Elizabeth Lab","34-039-0004","AQS"
"06/17/2011","58","","Elizabeth Lab","34-039-0004","AQS"
"06/18/2011","70","","Jersey City Firehouse","34-017-1003","AQS"
"06/19/2011","56","","Elizabeth Lab","34-039-0004","AQS"
"06/20/2011","71","","Elizabeth Lab","34-039-0004","AQS"
"06/21/2011","68","","Elizabeth Lab","34-039-0004","AQS"
"06/22/2011","73","","Elizabeth Lab","34-039-0004","AQS"
"06/23/2011","104","","Elizabeth Lab","34-039-0004","AQS"
"06/24/2011","62","","Elizabeth Lab","34-039-0004","AQS"
"06/25/2011","58","","Elizabeth Lab","34-039-0004","AQS"
"06/26/2011","57","","EISENHOWER PARK","36-059-0005","AQS"
"06/27/2011","56","","Elizabeth Lab","34-039-0004","AQS"
"06/28/2011","80","","Elizabeth Lab","34-039-0004","AQS"
"06/29/2011","62","","New Brunswick","34-023-0006","AQS"
"06/30/2011","41","","Jersey City Firehouse","34-017-1003","AQS"
"07/01/2011","51","","PS 19","36-061-0128","AQS"
"07/02/2011","58","","PS 19","36-061-0128","AQS"
"07/03/2011","92","","PS 19","36-061-0128","AQS"
"07/04/2011","92","","HOLTSVILLE","36-103-0009","AQS"
"07/05/2011","65","","Toms River","34-029-2002","AQS"
"07/06/2011","85","","Jersey City Firehouse","34-017-1003","AQS"
"07/07/2011","74","","EISENHOWER PARK","36-059-0005","AQS"
"07/08/2011","99","","Elizabeth Lab","34-039-0004","AQS"
"07/09/2011","51","","Flemington","34-019-0001","AQS"
"07/10/2011","60","","PS 19","36-061-0128","AQS"
"07/11/2011","80","","Elizabeth Lab","34-039-0004","AQS"
"07/12/2011","63","","Elizabeth Lab","34-039-0004","AQS"
"07/13/2011","55","","Toms River","34-029-2002","AQS"
"07/14/2011","59","","New Brunswick","34-023-0006","AQS"
"07/15/2011","51","","Elizabeth Lab","34-039-0004","AQS"
"07/16/2011","64","","NEWBURGH","36-071-0002","AQS"
"07/17/2011","57","","NEWBURGH","36-071-0002","AQS"
"07/18/2011","81","","EISENHOWER PARK","36-059-0005","AQS"
"07/19/2011","84","","Elizabeth Lab","34-039-0004","AQS"
"07/20/2011","102","","Elizabeth Lab","34-039-0004","AQS"
"07/21/2011","110","","PS 19","36-061-0128","AQS"
"07/22/2011","104","","EISENHOWER PARK","36-059-0005","AQS"
"07/23/2011","82","","Toms River","34-029-2002","AQS"
"07/24/2011","82","","EISENHOWER PARK","36-059-0005","AQS"
"07/25/2011","54","","Elizabeth Lab","34-039-0004","AQS"
"07/26/2011","60","","Jersey City Firehouse","34-017-1003","AQS"
"07/27/2011","38","","Toms River","34-029-2002","AQS"
"07/28/2011","66","","PS 19","36-061-0128","AQS"
"07/29/2011","85","","PS 19","36-061-0128","AQS"
"07/30/2011","66","","Jersey City Firehouse","34-017-1003","AQS"
"07/31/2011","44","","Jersey City Firehouse","34-017-1003","AQS"
"08/01/2011","76","","PS 19","36-061-0128","AQS"
"08/02/2011","74","","Toms River","34-029-2002","AQS"
"08/03/2011","66","","PS 19","36-061-0128","AQS"
"08/04/2011","54","","Elizabeth Lab","34-039-0004","AQS"
"08/05/2011","54","","Jersey City Firehouse","34-017-1003","AQS"
"08/06/2011","46","","Toms River","34-029-2002","AQS"
"08/07/2011","75","","BABYLON","36-103-0002","AQS"
"08/08/2011","62","","Toms River","34-029-2002","AQS"
"08/09/2011","69","","IS 74","36-005-0112","AQS"
"08/10/2011","82","","DIVISION STREET","36-061-0134","AQS"
"08/11/2011","37","","Flemington","34-019-0001","AQS"
"08/12/2011","30","","Flemington","34-019-0001","AQS"
"08/13/2011","60","","Chester","34-027-3001","AQS"
"08/14/2011","37","","Elizabeth Lab","34-039-0004","AQS"
"08/15/2011","38","","Elizabeth Lab","34-039-0004","AQS"
"08/16/2011","27","","DIVISION STREET","36-061-0134","AQS"
"08/17/2011","80","","QUEENS COLLEGE 2","36-081-0124","AQS"
"08/18/2011","51","","Flemington","34-019-0001","AQS"
"08/19/2011","86","","NEWBURGH","36-071-0002","AQS"
"08/20/2011","65","","Jersey City Firehouse","34-017-1003","AQS"
"08/21/2011","58","","Jersey City Firehouse","34-017-1003","AQS"
"08/22/2011","41","","DIVISION STREET","36-061-0134","AQS"
"08/23/2011","38","","Newark Firehouse","34-013-0003","AQS"
"08/24/2011","48","","Elizabeth Lab","34-039-0004","AQS"
"08/25/2011","71","","Elizabeth Lab","34-039-0004","AQS"
"08/26/2011","55","","Flemington","34-019-0001","AQS"
"08/27/2011","41","","Rockland County","36-087-0005","AQS"
"08/28/2011","33","","QUEENS COLLEGE 2","36-081-0124","AQS"
"08/29/2011","37","","Rahway","34-039-2003","AQS"
"08/30/2011","43","","Rahway","34-039-2003","AQS"
"08/31/2011","59","","Elizabeth Lab","34-039-0004","AQS"
"09/01/2011","56","","Elizabeth Lab","34-039-0004","AQS"
"09/02/2011","52","","Rockland County","36-087-0005","AQS"
"09/03/2011","66","","Fort Lee Library","34-003-0003","AQS"
"09/04/2011","79","","NEWBURGH","36-071-0002","AQS"
"09/05/2011","41","","Flemington","34-019-0001","AQS"
"09/06/2011","33","","RICHMOND POST OFFICE","36-085-0055","AQS"
"09/07/2011","36","","Elizabeth Lab","34-039-0004","AQS"
"09/08/2011","31","","Elizabeth Lab","34-039-0004","AQS"
"09/09/2011","39","","DIVISION STREET","36-061-0134","AQS"
"09/10/2011","40","","Toms River","34-029-2002","AQS"
"09/11/2011","34","","Elizabeth Lab","34-039-0004","AQS"
"09/12/2011","60","","Elizabeth Lab","34-039-0004","AQS"
"09/13/2011","77","","IS 74","36-005-0112","AQS"
"09/14/2011","79","","PS 154","36-005-0113","AQS"
"09/15/2011","61","","JHS 126","36-047-0122","AQS"
"09/16/2011","19","","Jersey City Firehouse","34-017-1003","AQS"
"09/17/2011","23","","Rahway","34-039-2003","AQS"
"09/18/2011","31","","New Brunswick","34-023-0006","AQS"
"09/19/2011","29","","Elizabeth Lab","34-039-0004","AQS"
"09/20/2011","43","","Elizabeth Lab","34-039-0004","AQS"
"09/21/2011","67","","Elizabeth Lab","34-039-0004","AQS"
"09/22/2011","47","","Elizabeth Lab","34-039-0004","AQS"
"09/23/2011","45","","Elizabeth Lab","34-039-0004","AQS"
"09/24/2011","52","","Newark Firehouse","34-013-0003","AQS"
"09/25/2011","52","","Jersey City Firehouse","34-017-1003","AQS"
"09/26/2011","62","","Elizabeth Lab","34-039-0004","AQS"
"09/27/2011","59","","DIVISION STREET","36-061-0134","AQS"
"09/28/2011","40","","Elizabeth Lab","34-039-0004","AQS"
"09/29/2011","50","","Elizabeth Lab","34-039-0004","AQS"
"09/30/2011","62","","Rahway","34-039-2003","AQS"
"10/01/2011","54","","Elizabeth Lab","34-039-0004","AQS"
"10/02/2011","28","","Elizabeth Lab","34-039-0004","AQS"
"10/03/2011","29","","DIVISION STREET","36-061-0134","AQS"
"10/04/2011","29","","MASPETH LIBRARY","36-081-0120","AQS"
"10/05/2011","35","","RICHMOND POST OFFICE","36-085-0055","AQS"
"10/06/2011","35","","RICHMOND POST OFFICE","36-085-0055","AQS"
"10/07/2011","42","","RICHMOND POST OFFICE","36-085-0055","AQS"
"10/08/2011","56","","PS 274","36-047-0118","AQS"
"10/09/2011","67","","PS 19","36-061-0128","AQS"
"10/10/2011","67","","RICHMOND POST OFFICE","36-085-0055","AQS"
"10/11/2011","54","","Flemington","34-019-0001","AQS"
"10/12/2011","37","","Flemington","34-019-0001","AQS"
"10/13/2011","37","","Elizabeth Lab","34-039-0004","AQS"
"10/14/2011","40","","Elizabeth Lab","34-039-0004","AQS"
"10/15/2011","46","","Elizabeth Lab","34-039-0004","AQS"
"10/16/2011","29","","Elizabeth Lab","34-039-0004","AQS"
"10/17/2011","38","","IS 74","36-005-0112","AQS"
"10/18/2011","59","","DIVISION STREET","36-061-0134","AQS"
"10/19/2011","46","","Elizabeth Lab","34-039-0004","AQS"
"10/20/2011","31","","Elizabeth Lab","34-039-0004","AQS"
"10/21/2011","58","","DIVISION STREET","36-061-0134","AQS"
"10/22/2011","34","","Rahway","34-039-2003","AQS"
"10/23/2011","50","","Flemington","34-019-0001","AQS"
"10/24/2011","68","","IS 74","36-005-0112","AQS"
"10/25/2011","43","","IS 74","36-005-0112","AQS"
"10/26/2011","61","","IS 74","36-005-0112","AQS"
"10/27/2011","55","","DIVISION STREET","36-061-0134","AQS"
"10/28/2011","30","","Rahway","34-039-2003","AQS"
"10/29/2011","22","","Jersey City Firehouse","34-017-1003","AQS"
"10/30/2011","57","","IS 74","36-005-0112","AQS"
"10/31/2011","72","","IS 74","36-005-0112","AQS"
"11/01/2011","60","","RICHMOND POST OFFICE","36-085-0055","AQS"
"11/02/2011","80","","Union City","34-017-2002","AQS"
"11/03/2011","74","","IS 74","36-005-0112","AQS"
"11/04/2011","46","","IS 74","36-005-0112","AQS"
"11/05/2011","45","","IS 74","36-005-0112","AQS"
"11/06/2011","58","","RICHMOND POST OFFICE","36-085-0055","AQS"
"11/07/2011","65","","IS 74","36-005-0112","AQS"
"11/08/2011","92","","Jersey City Firehouse","34-017-1003","AQS"
"11/09/2011","77","","IS 74","36-005-0112","AQS"
"11/10/2011","69","","Jersey City Firehouse","34-017-1003","AQS"
"11/11/2011","40","","IS 74","36-005-0112","AQS"
"11/12/2011","56","","IS 74","36-005-0112","AQS"
"11/13/2011","58","","EISENHOWER PARK","36-059-0005","AQS"
"11/14/2011","63","","IS 74","36-005-0112","AQS"
"11/15/2011","57","","IS 74","36-005-0112","AQS"
"11/16/2011","50","","IS 74","36-005-0112","AQS"
"11/17/2011","40","","IS 74","36-005-0112","AQS"
"11/18/2011","48","","IS 74","36-005-0112","AQS"
"11/19/2011","54","","IS 74","36-005-0112","AQS"
"11/20/2011","62","","IS 74","36-005-0112","AQS"
"11/21/2011","52","","IS 74","36-005-0112","AQS"
"11/22/2011","48","","Elizabeth Lab","34-039-0004","AQS"
"11/23/2011","64","","QUEENS COLLEGE 2","36-081-0124","AQS"
"11/24/2011","53","","IS 74","36-005-0112","AQS"
"11/25/2011","58","","IS 74","36-005-0112","AQS"
"11/26/2011","73","","IS 74","36-005-0112","AQS"
"11/27/2011","81","","IS 74","36-005-0112","AQS"
"11/28/2011","53","","IS 74","36-005-0112","AQS"
"11/29/2011","48","","Elizabeth Lab","34-039-0004","AQS"
"11/30/2011","34","","IS 74","36-005-0112","AQS"
"12/01/2011","56","","IS 74","36-005-0112","AQS"
"12/02/2011","69","","IS 74","36-005-0112","AQS"
"12/03/2011","53","","EISENHOWER PARK","36-059-0005","AQS"
"12/04/2011","63","","IS 74","36-005-0112","AQS"
"12/05/2011","87","","Paterson","34-031-0005","AQS"
"12/06/2011","49","","IS 74","36-005-0112","AQS"
"12/07/2011","43","","DIVISION STREET","36-061-0134","AQS"
"12/08/2011","52","","IS 74","36-005-0112","AQS"
"12/09/2011","63","","Elizabeth Lab","34-039-0004","AQS"
"12/10/2011","52","","IS 74","36-005-0112","AQS"
"12/11/2011","60","","Flemington","34-019-0001","AQS"
"12/12/2011","95","","EISENHOWER PARK","36-059-0005","AQS"
"12/13/2011","77","","EISENHOWER PARK","36-059-0005","AQS"
"12/14/2011","75","","Elizabeth Lab","34-039-0004","AQS"
"12/15/2011","67","","PS 154","36-005-0113","AQS"
"12/16/2011","43","","IS 74","36-005-0112","AQS"
"12/17/2011","42","","MASPETH LIBRARY","36-081-0120","AQS"
"12/18/2011","46","","Rahway","34-039-2003","AQS"
"12/19/2011","77","","Elizabeth Lab","34-039-0004","AQS"
"12/20/2011","55","","IS 74","36-005-0112","AQS"
"12/21/2011","70","","IS 74","36-005-0112","AQS"
"12/22/2011","55","","PS 274","36-047-0118","AQS"
"12/23/2011","46","","MASPETH LIBRARY","36-081-0120","AQS"
"12/24/2011","47","","EISENHOWER PARK","36-059-0005","AQS"
"12/25/2011","56","","Elizabeth Lab","34-039-0004","AQS"
"12/26/2011","51","","IS 74","36-005-0112","AQS"
"12/27/2011","53","","EISENHOWER PARK","36-059-0005","AQS"
"12/28/2011","46","","IS 74","36-005-0112","AQS"
"12/29/2011","54","","IS 74","36-005-0112","AQS"
"12/30/2011","79","","IS 74","36-005-0112","AQS"
"12/31/2011","76","","IS 74","36-005-0112","AQS"
"01/01/2012","63","","IS 74","36-005-0112","AQS"
"01/02/2012","45","","IS 74","36-005-0112","AQS"
"01/03/2012","54","","IS 74","36-005-0112","AQS"
"01/04/2012","63","","IS 74","36-005-0112","AQS"
"01/05/2012","67","","IS 74","36-005-0112","AQS"
"01/06/2012","85","","IS 74","36-005-0112","AQS"
"01/07/2012","80","","IS 74","36-005-0112","AQS"
"01/08/2012","47","","IS 74","36-005-0112","AQS"
"01/09/2012","55","","IS 74","36-005-0112","AQS"
"01/10/2012","67","","Elizabeth Lab","34-039-0004","AQS"
"01/11/2012","65","","EISENHOWER PARK","36-059-0005","AQS"
"01/12/2012","49","","PS 19","36-061-0128","AQS"
"01/13/2012","65","","QUEENS COLLEGE 2","36-081-0124","AQS"
"01/14/2012","55","","IS 74","36-005-0112","AQS"
"01/15/2012","45","","IS 74","36-005-0112","AQS"
"01/16/2012","55","","IS 74","36-005-0112","AQS"
"01/17/2012","78","","IS 74","36-005-0112","AQS"
"01/18/2012","53","","IS 74","36-005-0112","AQS"
"01/19/2012","64","","Elizabeth Lab","34-039-0004","AQS"
"01/20/2012","56","","IS 74","36-005-0112","AQS"
"01/21/2012","61","","CCNY","36-061-0135","AQS"
"01/22/2012","59","","PS 19","36-061-0128","AQS"
"01/23/2012","60","","Elizabeth Lab","34-039-0004","AQS"
"01/24/2012","69","","IS 74","36-005-0112","AQS"
"01/25/2012","57","","IS 74","36-005-0112","AQS"
"01/26/2012","66","","Union City","34-017-2002","AQS"
"01/27/2012","58","","IS 74","36-005-0112","AQS"
"01/28/2012","63","","DIVISION STREET","36-061-0134","AQS"
"01/29/2012","35","","IS 74","36-005-0112","AQS"
"01/30/2012","52","","IS 74","36-005-0112","AQS"
"01/31/2012","58","","IS 74","36-005-0112","AQS"
"02/01/2012","60","","IS 74","36-005-0112","AQS"
"02/02/2012","58","","CCNY","36-061-0135","AQS"
"02/03/2012","48","","HOLTSVILLE","36-103-0009","AQS"
"02/04/2012","54","","Toms River","34-029-2002","AQS"
"02/05/2012","52","","HOLTSVILLE","36-103-0009","AQS"
"02/06/2012","58","","IS 74","36-005-0112","AQS"
"02/07/2012","57","","IS 74","36-005-0112","AQS"
"02/08/2012","54","","PS 19","36-061-0128","AQS"
"02/09/2012","55","","Newark Firehouse","34-013-0003","AQS"
"02/10/2012","69","","Elizabeth Lab","34-039-0004","AQS"
"02/11/2012","68","","Elizabeth Lab","34-039-0004","AQS"
"02/12/2012","58","","Toms River","34-029-2002","AQS"
"02/13/2012","52","","Elizabeth Lab","34-039-0004","AQS"
"02/14/2012","65","","New Brunswick","34-023-0006","AQS"
"02/15/2012","84","","DIVISION STREET","36-061-0134","AQS"
"02/16/2012","77","","Elizabeth Lab","34-039-0004","AQS"
"02/17/2012","57","","Elizabeth Lab","34-039-0004","AQS"
"02/18/2012","47","","IS 74","36-005-0112","AQS"
"02/19/2012","37","","PS 154","36-005-0113","AQS"
"02/20/2012","37","","IS 74","36-005-0112","AQS"
"02/21/2012","48","","EISENHOWER PARK","36-059-0005","AQS"
"02/22/2012","53","","IS 293","36-047-0121","AQS"
"02/23/2012","51","","IS 293","36-047-0121","AQS"
"02/24/2012","50","","Jersey City Firehouse","34-017-1003","AQS"
"02/25/2012","42","","WHITE PLAINS","36-119-2004","AQS"
"02/26/2012","42","","HOLTSVILLE","36-103-0009","AQS"
"02/27/2012","66","","PS 154","36-005-0113","AQS"
"02/28/2012","54","","PS 314","36-047-0052","AQS"
"02/29/2012","54","","Elizabeth Lab","34-039-0004","AQS"
"03/01/2012","55","","PS 19","36-061-0128","AQS"
"03/02/2012","36","","PS 154","36-005-0113","AQS"
"03/03/2012","37","","PS 19","36-061-0128","AQS"
"03/04/2012","42","","IS 74","36-005-0112","AQS"
"03/05/2012","42","","PS 314","36-047-0052","AQS"
"03/06/2012","46","","IS 74","36-005-0112","AQS"
"03/07/2012","61","","IS 74","36-005-0112","AQS"
"03/08/2012","57","","IS 74","36-005-0112","AQS"
"03/09/2012","32","","PS 19","36-061-0128","AQS"
"03/10/2012","56","","Fort Lee Library","34-003-0003","AQS"
"03/11/2012","54","","Rahway","34-039-2003","AQS"
"03/12/2012","66","","IS 74","36-005-0112","AQS"
"03/13/2012","65","","IS 74","36-005-0112","AQS"
"03/14/2012","54","","PS 314","36-047-0052","AQS"
"03/15/2012","55","","Elizabeth Lab","34-039-0004","AQS"
"03/16/2012","83","","DIVISION STREET","36-061-0134","AQS"
"03/17/2012","63","","Jersey City Firehouse","34-017-1003","AQS"
"03/18/2012","58","","IS 74","36-005-0112","AQS"
"03/19/2012","83","","QUEENS COLLEGE 2","36-081-0124","AQS"
"03/20/2012","60","","DIVISION STREET","36-061-0134","AQS"
"03/21/2012","57","","Elizabeth Lab","34-039-0004","AQS"
"03/22/2012","62","","DIVISION STREET","36-061-0134","AQS"
"03/23/2012","59","","PS 314","36-047-0052","AQS"
"03/24/2012","37","","Elizabeth Lab","34-039-0004","AQS"
"03/25/2012","46","","Elizabeth Lab","34-039-0004","AQS"
"03/26/2012","45","","PS 314","36-047-0052","AQS"
"03/27/2012","30","","QUEENS COLLEGE 2","36-081-0124","AQS"
"03/28/2012","54","","IS 74","36-005-0112","AQS"
"03/29/2012","20","","IS 74","36-005-0112","AQS"
"03/30/2012","26","","IS 74","36-005-0112","AQS"
"03/31/2012","38","","PFIZER LAB SITE","36-005-0133","AQS"
"04/01/2012","47","","QUEENS COLLEGE 2","36-081-0124","AQS"
"04/02/2012","20","","PS 19","36-061-0128","AQS"
"04/03/2012","27","","PS 314","36-047-0052","AQS"
"04/04/2012","47","","PS 314","36-047-0052","AQS"
"04/05/2012","23","","MASPETH LIBRARY","36-081-0120","AQS"
"04/06/2012","34","","DIVISION STREET","36-061-0134","AQS"
"04/07/2012","26","","MASPETH LIBRARY","36-081-0120","AQS"
"04/08/2012","29","","IS 293","36-047-0121","AQS"
"04/09/2012","44","","MORRISANIA","36-005-0080","AQS"
"04/10/2012","68","","Elizabeth Lab","34-039-0004","AQS"
"04/11/2012","31","","MASPETH LIBRARY","36-081-0120","AQS"
"04/12/2012","26","","PS 19","36-061-0128","AQS"
"04/13/2012","27","","IS 74","36-005-0112","AQS"
"04/14/2012","55","","EISENHOWER PARK","36-059-0005","AQS"
"04/15/2012","85","","QUEENS COLLEGE 2","36-081-0124","AQS"
"04/16/2012","85","","IS 74","36-005-0112","AQS"
"04/17/2012","40","","QUEENS COLLEGE 2","36-081-0124","AQS"
"04/18/2012","43","","PS 19","36-061-0128","AQS"
"04/19/2012","47","","Jersey City Firehouse","34-017-1003","AQS"
"04/20/2012","37","","Elizabeth Lab","34-039-0004","AQS"
"04/21/2012","46","","Union City","34-017-2002","AQS"
"04/22/2012","15","","Toms River","34-029-2002","AQS"
"04/23/2012","25","","Elizabeth Lab","34-039-0004","AQS"
"04/24/2012","83","","Newark Firehouse","34-013-0003","AQS"
"04/25/2012","49","","EISENHOWER PARK","36-059-0005","AQS"
"04/26/2012","61","","Elizabeth Lab","34-039-0004","AQS"
"04/27/2012","31","","PS 19","36-061-0128","AQS"
"04/28/2012","30","","Rahway","34-039-2003","AQS"
"04/29/2012","30","","Rahway","34-039-2003","AQS"
"04/30/2012","33","","Rahway","34-039-2003","AQS"
"05/01/2012","46","","Newark Firehouse","34-013-0003","AQS"
"05/02/2012","33","","Elizabeth Lab","34-039-0004","AQS"
"05/03/2012","63","","Newark Firehouse","34-013-0003","AQS"
"05/04/2012","53","","Newark Firehouse","34-013-0003","AQS"
"05/05/2012","59","","Newark Firehouse","34-013-0003","AQS"
"05/06/2012","38","","Chester","34-027-3001","AQS"
"05/07/2012","44","","Elizabeth Lab","34-039-0004","AQS"
"05/08/2012","39","","Elizabeth Lab","34-039-0004","AQS"
"05/09/2012","63","","DIVISION STREET","36-061-0134","AQS"
"05/10/2012","27","","Flemington","34-019-0001","AQS"
